id,rowname,diff,lwr,upr,p adj,Significant
sp|P14406|CX7A2_HUMAN,2-1,97797999.99999997,5823730.920069337,189772269.0799306,0.029984270604184182,Yes
sp|P14406|CX7A2_HUMAN,3-1,129559000.00000003,37584730.9200694,221533269.07993066,0.0011724840092920408,Yes
sp|P14406|CX7A2_HUMAN,5-1,-125055799.99999985,-217030069.07993048,-33081530.920069218,0.0019302751200066526,Yes
sp|P14406|CX7A2_HUMAN,6-1,-180902399.99999976,-272876669.0799304,-88928130.92006913,2.2519122018227478e-6,Yes
sp|P14406|CX7A2_HUMAN,7-1,-229769199.99999982,-321743469.0799304,-137794930.9200692,3.6110844314762858e-9,Yes
sp|P14406|CX7A2_HUMAN,4-2,-126431999.99999988,-218406269.0799305,-34457730.92006925,0.001659416055135532,Yes
sp|P14406|CX7A2_HUMAN,5-2,-222853799.99999982,-314828069.0799304,-130879530.92006919,9.047460003408503e-9,Yes
sp|P14406|CX7A2_HUMAN,6-2,-278700399.9999997,-370674669.0799303,-186726130.92006907,2.0845880577269327e-11,Yes
sp|P14406|CX7A2_HUMAN,7-2,-327567199.99999976,-419541469.0799304,-235592930.92006913,1.537492355652148e-11,Yes
sp|P14406|CX7A2_HUMAN,4-3,-158192999.99999994,-250167269.07993057,-66218730.92006931,3.975860460148084e-5,Yes
sp|P14406|CX7A2_HUMAN,5-3,-254614799.99999988,-346589069.07993054,-162640530.92006925,1.4694523375879953e-10,Yes
sp|P14406|CX7A2_HUMAN,6-3,-310461399.99999976,-402435669.0799304,-218487130.92006913,1.5464407532306268e-11,Yes
sp|P14406|CX7A2_HUMAN,7-3,-359328199.9999998,-451302469.0799304,-267353930.9200692,1.533739801828915e-11,Yes
sp|P14406|CX7A2_HUMAN,5-4,-96421799.99999994,-188396069.07993057,-4447530.920069307,0.03392825224338791,Yes
sp|P14406|CX7A2_HUMAN,6-4,-152268399.99999985,-244242669.07993048,-60294130.92006922,8.216462775334499e-5,Yes
sp|P14406|CX7A2_HUMAN,7-4,-201135199.9999999,-293109469.07993054,-109160930.92006928,1.607250205148958e-7,Yes
sp|P14406|CX7A2_HUMAN,7-5,-104713399.99999997,-196687669.0799306,-12739130.920069337,0.015731606947583354,Yes
sp|Q9NP80|PLPL8_HUMAN,3-1,5697599.999999999,3247840.0956137315,8147359.904386267,2.9666351930579538e-8,Yes
sp|Q9NP80|PLPL8_HUMAN,4-1,3011939.9999999898,562180.0956137222,5461699.904386258,0.006862378845554407,Yes
sp|Q9NP80|PLPL8_HUMAN,3-2,3400170.0000000037,950410.0956137362,5849929.904386271,0.0014492581963900797,Yes
sp|Q9NP80|PLPL8_HUMAN,5-2,-3392119.999999998,-5841879.904386265,-942360.0956137306,0.0014986210561750424,Yes
sp|Q9NP80|PLPL8_HUMAN,6-2,-4193279.999999998,-6643039.904386265,-1743520.0956137306,4.366416330137124e-5,Yes
sp|Q9NP80|PLPL8_HUMAN,7-2,-4193279.999999997,-6643039.904386265,-1743520.0956137297,4.366416330137124e-5,Yes
sp|Q9NP80|PLPL8_HUMAN,4-3,-2685660.0000000093,-5135419.904386276,-235900.09561374178,0.02270563593328201,Yes
sp|Q9NP80|PLPL8_HUMAN,5-3,-6792290.000000002,-9242049.904386269,-4342530.095613735,1.40199740705782e-10,Yes
sp|Q9NP80|PLPL8_HUMAN,6-3,-7593450.000000002,-10043209.904386269,-5143690.095613735,1.7749024472379915e-11,Yes
sp|Q9NP80|PLPL8_HUMAN,7-3,-7593450.000000001,-10043209.904386269,-5143690.095613733,1.7749024472379915e-11,Yes
sp|Q9NP80|PLPL8_HUMAN,5-4,-4106629.9999999925,-6556389.90438626,-1656870.095613725,6.508815464734141e-5,Yes
sp|Q9NP80|PLPL8_HUMAN,6-4,-4907789.999999993,-7357549.90438626,-2458030.095613725,1.4593836513698832e-6,Yes
sp|Q9NP80|PLPL8_HUMAN,7-4,-4907789.999999992,-7357549.90438626,-2458030.095613724,1.4593836513698832e-6,Yes
sp|Q14444|CAPR1_HUMAN,5-1,12207000,1372849.982550444,23041150.017449558,0.017450824056634673,Yes
sp|Q14444|CAPR1_HUMAN,6-1,12972800.000000015,2138649.982550459,23806950.017449573,0.0092478669991638,Yes
sp|Q14444|CAPR1_HUMAN,7-1,-15871919.999999996,-26706070.01744955,-5037769.98255044,6.521355780889637e-4,Yes
sp|Q14444|CAPR1_HUMAN,4-2,14402299.999999981,3568149.9825504255,25236450.017449535,0.002614246975502943,Yes
sp|Q14444|CAPR1_HUMAN,5-2,20117799.999999985,9283649.98255043,30951950.017449543,8.21461680688973e-6,Yes
sp|Q14444|CAPR1_HUMAN,6-2,20883600,10049449.982550444,31717750.017449558,3.5847163022406647e-6,Yes
sp|Q14444|CAPR1_HUMAN,5-3,16012530,5178379.982550444,26846680.017449558,5.686668073098256e-4,Yes
sp|Q14444|CAPR1_HUMAN,6-3,16778330.000000015,5944179.982550459,27612480.017449573,2.667158568659955e-4,Yes
sp|Q14444|CAPR1_HUMAN,7-3,-12066389.999999996,-22900540.01744955,-1232239.9825504404,0.019539935937999187,Yes
sp|Q14444|CAPR1_HUMAN,7-4,-22363419.999999993,-33197570.01744955,-11529269.982550437,7.057218091022222e-7,Yes
sp|Q14444|CAPR1_HUMAN,7-5,-28078919.999999996,-38913070.01744955,-17244769.982550442,1.1582422798639413e-9,Yes
sp|Q14444|CAPR1_HUMAN,7-6,-28844720.00000001,-39678870.017449565,-18010569.982550457,4.961097088695965e-10,Yes
sp|P27824|CALX_HUMAN;sp|O14967|CLGN_HUMAN,4-1,176028999.9999997,104114123.5905923,247943876.4094071,6.686856068860436e-9,Yes
sp|P27824|CALX_HUMAN;sp|O14967|CLGN_HUMAN,5-1,137999999.9999997,66085123.590592295,209914876.4094071,3.968850897262399e-6,Yes
sp|P27824|CALX_HUMAN;sp|O14967|CLGN_HUMAN,7-1,-251259810.00000012,-323174686.4094075,-179344933.5905927,1.5390910768076083e-11,Yes
sp|P27824|CALX_HUMAN;sp|O14967|CLGN_HUMAN,4-2,234608999.99999982,162694123.5905924,306523876.40940726,1.5719758827970054e-11,Yes
sp|P27824|CALX_HUMAN;sp|O14967|CLGN_HUMAN,5-2,196579999.99999982,124665123.59059241,268494876.40940726,2.1671964223202167e-10,Yes
sp|P27824|CALX_HUMAN;sp|O14967|CLGN_HUMAN,6-2,72576000,661123.590592593,144490876.4094074,0.04651149439683577,Yes
sp|P27824|CALX_HUMAN;sp|O14967|CLGN_HUMAN,7-2,-192679810,-264594686.4094074,-120764933.5905926,4.0631775721777785e-10,Yes
sp|P27824|CALX_HUMAN;sp|O14967|CLGN_HUMAN,4-3,178965999.99999988,107051123.59059247,250880876.4094073,4.060431213481763e-9,Yes
sp|P27824|CALX_HUMAN;sp|O14967|CLGN_HUMAN,5-3,140936999.99999988,69022123.59059247,212851876.4094073,2.449772177226528e-6,Yes
sp|P27824|CALX_HUMAN;sp|O14967|CLGN_HUMAN,7-3,-248322809.99999994,-320237686.4094074,-176407933.59059253,1.5405565712001135e-11,Yes
sp|P27824|CALX_HUMAN;sp|O14967|CLGN_HUMAN,6-4,-162032999.99999982,-233947876.40940723,-90118123.59059241,7.189838158172535e-8,Yes
sp|P27824|CALX_HUMAN;sp|O14967|CLGN_HUMAN,7-4,-427288809.9999998,-499203686.40940726,-355373933.5905924,1.5322076940549323e-11,Yes
sp|P27824|CALX_HUMAN;sp|O14967|CLGN_HUMAN,6-5,-124003999.99999982,-195918876.40940723,-52089123.590592414,3.7843136415749434e-5,Yes
sp|P27824|CALX_HUMAN;sp|O14967|CLGN_HUMAN,7-5,-389259809.9999998,-461174686.40940726,-317344933.5905924,1.5322076940549323e-11,Yes
sp|P27824|CALX_HUMAN;sp|O14967|CLGN_HUMAN,7-6,-265255810,-337170686.4094074,-193340933.5905926,1.5354939542078228e-11,Yes
sp|Q12907|LMAN2_HUMAN,5-1,15762719.99999999,6468809.145234944,25056630.854765035,5.2141583962384e-5,Yes
sp|Q12907|LMAN2_HUMAN,5-2,18146259.999999993,8852349.145234946,27440170.85476504,2.6705191725762134e-6,Yes
sp|Q12907|LMAN2_HUMAN,6-2,9856050.000000002,562139.1452349555,19149960.85476505,0.030698339695524934,Yes
sp|Q12907|LMAN2_HUMAN,5-3,16843109.999999993,7549199.145234946,26137020.85476504,1.3795364817159594e-5,Yes
sp|Q12907|LMAN2_HUMAN,5-4,14138099.999999989,4844189.145234942,23432010.854765035,3.5858859341553195e-4,Yes
sp|Q12907|LMAN2_HUMAN,7-5,-18639859.999999993,-27933770.85476504,-9345949.145234946,1.4212361715282285e-6,Yes
sp|Q12907|LMAN2_HUMAN,7-6,-10349650,-19643560.854765046,-1055739.1452349536,0.019563992067919922,Yes
sp|P16930|FAAA_HUMAN,7-1,80802500.00000003,62121363.74326775,99483636.25673231,1.5324519431203498e-11,Yes
sp|P16930|FAAA_HUMAN,7-2,80043159.99999999,61362023.74326771,98724296.25673226,1.5325185565018273e-11,Yes
sp|P16930|FAAA_HUMAN,7-3,80210950,61529813.74326772,98892086.25673229,1.5324963520413348e-11,Yes
sp|P16930|FAAA_HUMAN,7-4,78352399.99999999,59671263.74326771,97033536.25673226,1.532762805567245e-11,Yes
sp|P16930|FAAA_HUMAN,7-5,76898430,58217293.74326772,95579566.25673229,1.532851623409215e-11,Yes
sp|P16930|FAAA_HUMAN,7-6,77774190.00000001,59093053.74326774,96455326.25673229,1.53280721448823e-11,Yes
sp|P02794|FRIH_HUMAN,6-1,1168285099.9999998,870850699.2142506,1465719500.785749,1.5335843706054675e-11,Yes
sp|P02794|FRIH_HUMAN,6-2,1144006799.9999995,846572399.2142503,1441441200.7857487,1.5342060954992576e-11,Yes
sp|P02794|FRIH_HUMAN,6-3,1123723899.9999998,826289499.2142506,1421158300.785749,1.53476120701157e-11,Yes
sp|P02794|FRIH_HUMAN,6-4,1042154999.9999998,744720599.2142506,1339589400.785749,1.5387580099002207e-11,Yes
sp|P02794|FRIH_HUMAN,6-5,899802999.9999998,602368599.2142506,1197237400.785749,2.1185941889712012e-11,Yes
sp|P02794|FRIH_HUMAN,7-6,-1000500999.9999998,-1297935400.785749,-703066599.2142506,1.547728611939192e-11,Yes
sp|Q9UJ41|RABX5_HUMAN,6-2,-2234613.9999999977,-4331098.561475142,-138129.43852485344,0.029350419199325684,Yes
sp|Q9UJ41|RABX5_HUMAN,7-2,-2633010.999999999,-4729495.561475143,-536526.4385248548,0.005343161505842686,Yes
sp|Q9UJ41|RABX5_HUMAN,6-4,-2283944.999999997,-4380429.561475141,-187460.43852485297,0.02407687174267359,Yes
sp|Q9UJ41|RABX5_HUMAN,7-4,-2682341.999999998,-4778826.561475143,-585857.4385248539,0.004262342023533816,Yes
sp|O60784|TOM1_HUMAN,6-1,-30393300.000000015,-57389439.16221897,-3397160.8377810605,0.01758519053393337,Yes
sp|Q00688|FKBP3_HUMAN,6-1,59807099.99999997,39601316.98329,80012883.01670994,2.8159585774290008e-11,Yes
sp|Q00688|FKBP3_HUMAN,6-2,61965179.999999955,41759396.98328999,82170963.01670992,1.8896773035237402e-11,Yes
sp|Q00688|FKBP3_HUMAN,6-3,59326699.99999997,39120916.98329,79532483.01670994,3.243350032988701e-11,Yes
sp|Q00688|FKBP3_HUMAN,6-4,50369099.99999996,30163316.983289994,70574883.01670992,3.856328478768489e-9,Yes
sp|Q00688|FKBP3_HUMAN,6-5,46053899.99999997,25848116.98329,66259683.01670994,5.231653810167103e-8,Yes
sp|Q00688|FKBP3_HUMAN,7-5,-20457939.999999996,-40663723.01670997,-252156.98329002783,0.04531707429080778,Yes
sp|Q00688|FKBP3_HUMAN,7-6,-66511839.99999997,-86717623.01670994,-46306056.98329,1.561939466654394e-11,Yes
sp|Q92796|DLG3_HUMAN,7-1,3719520.0000000177,527968.4147760305,6911071.585224004,0.0123731403744608,Yes
sp|Q92796|DLG3_HUMAN,7-6,3769510.0000000075,577958.4147760202,6961061.585223995,0.010736896716172728,Yes
sp|Q6XQN6|PNCB_HUMAN,7-1,10275650.000000004,5841806.057859639,14709493.942140369,3.279957672130962e-8,Yes
sp|Q6XQN6|PNCB_HUMAN,7-2,10338969.999999998,5905126.057859633,14772813.942140363,2.7554828307962964e-8,Yes
sp|Q6XQN6|PNCB_HUMAN,7-3,10111119.999999996,5677276.057859631,14544963.942140361,5.1558986524646855e-8,Yes
sp|Q6XQN6|PNCB_HUMAN,7-4,9234429.999999998,4800586.057859633,13668273.942140363,5.648279063352746e-7,Yes
sp|Q6XQN6|PNCB_HUMAN,7-5,9386859.999999996,4953016.057859631,13820703.942140361,3.7347664438858175e-7,Yes
sp|Q6XQN6|PNCB_HUMAN,7-6,9495130,5061286.057859635,13928973.942140365,2.7818303760529517e-7,Yes
sp|Q969Q0|RL36L_HUMAN;sp|P83881|RL36A_HUMAN,5-1,8736037.999999993,1915644.9369786186,15556431.063021366,0.004204096938298929,Yes
sp|Q969Q0|RL36L_HUMAN;sp|P83881|RL36A_HUMAN,6-1,27278977.99999997,20458584.936978597,34099371.06302135,1.5334511438425125e-11,Yes
sp|Q969Q0|RL36L_HUMAN;sp|P83881|RL36A_HUMAN,5-2,8774234.999999996,1953841.9369786223,15594628.06302137,0.003982022714144939,Yes
sp|Q969Q0|RL36L_HUMAN;sp|P83881|RL36A_HUMAN,6-2,27317174.99999997,20496781.936978597,34137568.06302135,1.5334955527634975e-11,Yes
sp|Q969Q0|RL36L_HUMAN;sp|P83881|RL36A_HUMAN,5-3,8433160.000000002,1612766.936978628,15253553.063021377,0.006426125484377487,Yes
sp|Q969Q0|RL36L_HUMAN;sp|P83881|RL36A_HUMAN,6-3,26976099.999999978,20155706.936978605,33796493.063021354,1.533650983986945e-11,Yes
sp|Q969Q0|RL36L_HUMAN;sp|P83881|RL36A_HUMAN,6-4,24436437.999999978,17616044.936978605,31256831.06302135,1.5369372441398355e-11,Yes
sp|Q969Q0|RL36L_HUMAN;sp|P83881|RL36A_HUMAN,6-5,18542939.999999978,11722546.936978605,25363333.06302135,2.565466727943999e-10,Yes
sp|Q969Q0|RL36L_HUMAN;sp|P83881|RL36A_HUMAN,7-5,-8759653.999999993,-15580047.063021366,-1939260.9369786186,0.004065455900538528,Yes
sp|Q969Q0|RL36L_HUMAN;sp|P83881|RL36A_HUMAN,7-6,-27302593.999999966,-34122987.06302134,-20482200.936978593,1.53351775722399e-11,Yes
sp|P61020|RAB5B_HUMAN,3-1,16852000.00000001,459965.20283984207,33244034.79716018,0.04001262997087407,Yes
sp|P61020|RAB5B_HUMAN,5-1,18208400.000000004,1816365.2028398346,34600434.79716017,0.02004180816650447,Yes
sp|P61020|RAB5B_HUMAN,6-1,18665300.000000004,2273265.2028398346,35057334.79716017,0.015707507717461544,Yes
sp|P61020|RAB5B_HUMAN,7-1,20450900.000000004,4058865.2028398346,36842934.79716017,0.0057826482521898814,Yes
sp|P05166|PCCB_HUMAN,2-1,38100499.999999955,16302288.14663915,59898711.85336076,2.893349056087846e-5,Yes
sp|P05166|PCCB_HUMAN,3-1,44754000,22955788.146639194,66552211.8533608,8.05711173224033e-7,Yes
sp|P05166|PCCB_HUMAN,5-1,-38142969.999999985,-59941181.85336079,-16344758.14663918,2.8296409795847133e-5,Yes
sp|P05166|PCCB_HUMAN,6-1,-26632409.99999998,-48430621.85336079,-4834198.146639176,0.007376696474795663,Yes
sp|P05166|PCCB_HUMAN,4-2,-43263299.999999955,-65061511.85336076,-21465088.14663915,1.822156531772201e-6,Yes
sp|P05166|PCCB_HUMAN,5-2,-76243469.99999994,-98041681.85336074,-54445258.14663914,1.5390244634261308e-11,Yes
sp|P05166|PCCB_HUMAN,6-2,-64732909.99999994,-86531121.85336074,-42934698.14663914,2.6736501901325482e-11,Yes
sp|P05166|PCCB_HUMAN,7-2,-50238399.99999996,-72036611.85336077,-28440188.146639157,3.8362182208651063e-8,Yes
sp|P05166|PCCB_HUMAN,4-3,-49916800,-71715011.8533608,-28118588.146639194,4.5919721913811884e-8,Yes
sp|P05166|PCCB_HUMAN,5-3,-82896969.99999999,-104695181.85336079,-61098758.14663918,1.5346057757881226e-11,Yes
sp|P05166|PCCB_HUMAN,6-3,-71386409.99999999,-93184621.85336079,-49588198.14663918,1.5670464925676697e-11,Yes
sp|P05166|PCCB_HUMAN,7-3,-56891900.00000001,-78690111.85336082,-35093688.1466392,9.294375269419675e-10,Yes
sp|P05166|PCCB_HUMAN,5-4,-32980169.99999998,-54778381.85336079,-11181958.146639176,3.9175019129922273e-4,Yes
sp|P05166|PCCB_HUMAN,7-5,26005069.999999974,4206858.146639168,47803281.85336078,0.009630194668578729,Yes
sp|O75347|TBCA_HUMAN,5-1,21770580,3599629.3319991305,39941530.66800087,0.00918854579608075,Yes
sp|O75347|TBCA_HUMAN,7-1,154062679.99999994,135891729.33199906,172233630.66800082,1.5322076940549323e-11,Yes
sp|O75347|TBCA_HUMAN,7-2,148004879.9999999,129833929.33199903,166175830.6680008,1.5322076940549323e-11,Yes
sp|O75347|TBCA_HUMAN,5-3,19073739.999999996,902789.3319991268,37244690.66800086,0.03356073336215959,Yes
sp|O75347|TBCA_HUMAN,7-3,151365839.99999994,133194889.33199906,169536790.66800082,1.5322076940549323e-11,Yes
sp|O75347|TBCA_HUMAN,7-4,148803929.99999994,130632979.33199906,166974880.66800082,1.5322076940549323e-11,Yes
sp|O75347|TBCA_HUMAN,7-5,132292099.99999996,114121149.3319991,150463050.66800082,1.5322076940549323e-11,Yes
sp|O75347|TBCA_HUMAN,7-6,136985879.99999997,118814929.3319991,155156830.66800085,1.5322076940549323e-11,Yes
sp|Q969T9|WBP2_HUMAN,4-1,10789729.999999989,4504303.388646906,17075156.61135307,4.1296593819906136e-5,Yes
sp|Q969T9|WBP2_HUMAN,6-1,8357469.999999996,2072043.3886469137,14642896.611353079,0.0026060744369115207,Yes
sp|Q969T9|WBP2_HUMAN,4-2,7028859.999999993,743433.38864691,13314286.611353075,0.01878418475391752,Yes
sp|Q969T9|WBP2_HUMAN,4-3,7753789.999999993,1468363.38864691,14039216.611353075,0.006600958959468772,Yes
sp|Q969T9|WBP2_HUMAN,7-4,-10425989.999999989,-16711416.611353071,-4140563.3886469062,7.927449637212813e-5,Yes
sp|Q969T9|WBP2_HUMAN,7-6,-7993729.999999996,-14279156.611353079,-1708303.3886469137,0.004589237832561821,Yes
sp|P50151|GBG10_HUMAN,6-1,26593099.999999985,8779351.379452687,44406848.62054728,4.856726245865417e-4,Yes
sp|P50151|GBG10_HUMAN,7-1,-18434099.999999996,-36247848.620547295,-620351.3794526979,0.03788555324655696,Yes
sp|P50151|GBG10_HUMAN,6-2,28457799.999999978,10644051.37945268,46271548.62054728,1.564081307720011e-4,Yes
sp|P50151|GBG10_HUMAN,6-3,23013599.99999999,5199851.3794526905,40827348.62054729,0.0037773007283100624,Yes
sp|P50151|GBG10_HUMAN,7-3,-22013599.999999993,-39827348.620547295,-4199851.379452694,0.006468552709040898,Yes
sp|P50151|GBG10_HUMAN,6-4,21215399.999999993,3401651.379452694,39029148.620547295,0.009811557357714884,Yes
sp|P50151|GBG10_HUMAN,7-4,-23811799.99999999,-41625548.62054729,-5998051.3794526905,0.002429640018411061,Yes
sp|P50151|GBG10_HUMAN,7-5,-33220199.99999999,-51033948.62054729,-15406451.37945269,7.484383298339559e-6,Yes
sp|P50151|GBG10_HUMAN,7-6,-45027199.999999985,-62840948.62054728,-27213451.379452687,2.5208438669821476e-9,Yes
sp|Q9NYI0|PSD3_HUMAN,6-1,-92862300,-155774150.86426073,-29950449.135739274,5.801968158941628e-4,Yes
sp|Q9NYI0|PSD3_HUMAN,7-1,-174886680.00000003,-237798530.86426076,-111974829.1357393,1.2964507245527557e-10,Yes
sp|Q9NYI0|PSD3_HUMAN,5-2,-72444799.99999988,-135356650.8642606,-9532949.135739155,0.014014514159771618,Yes
sp|Q9NYI0|PSD3_HUMAN,6-2,-114090299.99999988,-177002150.8642606,-51178449.135739155,1.3601787345662864e-5,Yes
sp|Q9NYI0|PSD3_HUMAN,7-2,-196114679.9999999,-259026530.86426064,-133202829.13573918,1.729727472365994e-11,Yes
sp|Q9NYI0|PSD3_HUMAN,6-3,-84512299.99999997,-147424150.8642607,-21600449.135739245,0.002274016322239225,Yes
sp|Q9NYI0|PSD3_HUMAN,7-3,-166536680,-229448530.86426073,-103624829.13573927,5.947985437515513e-10,Yes
sp|Q9NYI0|PSD3_HUMAN,6-4,-65201599.99999994,-128113450.86426067,-2289749.1357392147,0.03740580703016305,Yes
sp|Q9NYI0|PSD3_HUMAN,7-4,-147225979.99999997,-210137830.8642607,-84314129.13573924,2.488054529070638e-8,Yes
sp|Q9NYI0|PSD3_HUMAN,7-5,-123669880.00000003,-186581730.86426076,-60758029.135739304,2.2819114872119073e-6,Yes
sp|Q9NYI0|PSD3_HUMAN,7-6,-82024380.00000003,-144936230.86426076,-19112529.135739304,0.0033630125617416518,Yes
sp|P54727|RD23B_HUMAN,7-1,119689730.00000001,101542224.99907358,137837235.00092646,1.5322076940549323e-11,Yes
sp|P54727|RD23B_HUMAN,7-2,111749199.99999996,93601694.99907352,129896705.00092639,1.5322076940549323e-11,Yes
sp|P54727|RD23B_HUMAN,7-3,115037729.99999997,96890224.99907354,133185235.0009264,1.5322076940549323e-11,Yes
sp|P54727|RD23B_HUMAN,7-4,111404249.99999997,93256744.99907354,129551755.0009264,1.5322076940549323e-11,Yes
sp|P54727|RD23B_HUMAN,7-5,106601799.99999997,88454294.99907354,124749305.0009264,1.5322076940549323e-11,Yes
sp|P54727|RD23B_HUMAN,7-6,116133409.99999999,97985904.99907355,134280915.00092643,1.5322076940549323e-11,Yes
sp|P62191|PRS4_HUMAN,2-1,-11354249.999999996,-21233807.420981642,-1474692.5790183507,0.014299817652876579,Yes
sp|P62191|PRS4_HUMAN,3-1,-12992999.999999996,-22872557.420981642,-3113442.5790183507,0.0030084338403293387,Yes
sp|P62191|PRS4_HUMAN,7-1,-25283049.99999999,-35162607.42098163,-15403492.579018343,1.7191216228340522e-9,Yes
sp|P62191|PRS4_HUMAN,7-2,-13928799.999999993,-23808357.420981638,-4049242.579018347,0.0011578892814116948,Yes
sp|P62191|PRS4_HUMAN,7-3,-12290049.999999993,-22169607.420981638,-2410492.579018347,0.005984866674009659,Yes
sp|P62191|PRS4_HUMAN,7-4,-18354849.99999999,-28234407.420981634,-8475292.579018343,8.121816191808406e-6,Yes
sp|P62191|PRS4_HUMAN,7-5,-17961849.999999996,-27841407.420981642,-8082292.579018351,1.289796263648224e-5,Yes
sp|P62191|PRS4_HUMAN,7-6,-19818949.999999993,-29698507.420981638,-9939392.579018347,1.4135132885284563e-6,Yes
sp|P28838|AMPL_HUMAN,5-1,68889300.00000004,14653157.862658516,123125442.13734157,0.0046610989495059485,Yes
sp|P28838|AMPL_HUMAN,6-1,83562400.00000001,29326257.862658486,137798542.13734156,2.906481251921944e-4,Yes
sp|P28838|AMPL_HUMAN,7-1,174040700.00000003,119804557.8626585,228276842.13734156,1.602107335685332e-11,Yes
sp|P28838|AMPL_HUMAN,6-2,65548199.999999925,11312057.862658396,119784342.13734145,0.008341162813943148,Yes
sp|P28838|AMPL_HUMAN,7-2,156026499.99999994,101790357.86265841,210262642.13734147,5.04408737000972e-11,Yes
sp|P28838|AMPL_HUMAN,6-3,61351899.99999997,7115757.862658441,115588042.1373415,0.016777757251873915,Yes
sp|P28838|AMPL_HUMAN,7-3,151830200,97594057.86265847,206066342.13734153,1.053724885125007e-10,Yes
sp|P28838|AMPL_HUMAN,7-4,135828999.99999997,81592857.86265844,190065142.1373415,3.347575661116764e-9,Yes
sp|P28838|AMPL_HUMAN,7-5,105151399.99999999,50915257.862658456,159387542.1373415,3.140855598382508e-6,Yes
sp|P28838|AMPL_HUMAN,7-6,90478300.00000001,36242157.862658486,144714442.13734156,7.129332051425408e-5,Yes
sp|Q16204|CCDC6_HUMAN,6-1,-7919350.000000004,-14151834.33325785,-1686865.6667421572,0.004639460599149103,Yes
sp|Q16204|CCDC6_HUMAN,7-1,-8392940.000000007,-14625424.333257854,-2160455.666742161,0.0022002058432657456,Yes
sp|Q16204|CCDC6_HUMAN,7-2,-6636709.999999998,-12869194.333257845,-404225.6667421516,0.029602878933695176,Yes
sp|Q08495|DEMA_HUMAN,3-1,-30300099.999999963,-48786662.58452077,-11813537.41547915,9.879161925507862e-5,Yes
sp|Q08495|DEMA_HUMAN,4-1,-30862799.999999963,-49349362.58452077,-12376237.41547915,7.030603983271266e-5,Yes
sp|Q08495|DEMA_HUMAN,5-1,-32150499.999999963,-50637062.58452077,-13663937.41547915,3.1970578802886784e-5,Yes
sp|Q08495|DEMA_HUMAN,6-1,-45560129.999999955,-64046692.58452077,-27073567.415479142,5.448728246371104e-9,Yes
sp|Q08495|DEMA_HUMAN,7-1,-46492799.99999997,-64979362.58452079,-28006237.415479157,2.943369770136428e-9,Yes
sp|Q08495|DEMA_HUMAN,4-2,-18934499.99999997,-37421062.58452079,-447937.4154791571,0.04126312453153369,Yes
sp|Q08495|DEMA_HUMAN,5-2,-20222199.99999997,-38708762.58452079,-1735637.4154791571,0.023177566266398997,Yes
sp|Q08495|DEMA_HUMAN,6-2,-33631829.99999996,-52118392.58452077,-15145267.41547915,1.2723444015594332e-5,Yes
sp|Q08495|DEMA_HUMAN,7-2,-34564499.99999998,-53051062.58452079,-16077937.415479165,7.072294083365627e-6,Yes
sp|Q9P1F3|ABRAL_HUMAN,7-1,100519520,83905448.6553543,117133591.3446457,1.5322076940549323e-11,Yes
sp|Q9P1F3|ABRAL_HUMAN,7-2,97719479.99999997,81105408.65535428,114333551.34464566,1.5322076940549323e-11,Yes
sp|Q9P1F3|ABRAL_HUMAN,7-3,98755699.99999997,82141628.65535428,115369771.34464566,1.5322076940549323e-11,Yes
sp|Q9P1F3|ABRAL_HUMAN,7-4,95471869.99999996,78857798.65535426,112085941.34464565,1.5322076940549323e-11,Yes
sp|Q9P1F3|ABRAL_HUMAN,7-5,83942699.99999997,67328628.65535428,100556771.34464566,1.5322076940549323e-11,Yes
