protein,Df1,Df2,F value1,Mean Sq1,Mean Sq2,Pr(>F)1,Sum Sq1,Sum Sq2,padj,Significant,2-1,3-1,4-1,5-1,6-1,7-1,3-2,4-2,5-2,6-2,7-2,4-3,5-3,6-3,7-3,5-4,6-4,7-4,6-5,7-5,7-6
sp|O14548|COX7R_HUMAN,6,63,35.56045714972957,26536434169120212,746234337128650.1,1.9574399080117744e-18,159218605014721280,47012763239104960,8.811358174153002e-18,Yes,0.023526862437751594,0.0017192613517509336,NA,8.53514901547836e-4,6.456564468515502e-6,1.3581250112304488e-6,NA,0.01592920351906668,2.4078267157889854e-9,2.6738500302769808e-11,1.7696399901012683e-11,0.001085632013674398,9.405487499947185e-11,1.5777046336040712e-11,1.5458856417183142e-11,0.0013578662580698841,1.0907072568899778e-5,2.317787759831269e-6,NA,NA,NA
sp|O14558|HSPB6_HUMAN,6,63,8.251788420337931,727445594148237.6,88156113207571.42,1.3288157759305502e-6,4364673564889426,5553835132077e3,2.178631542647785e-6,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036567146035703546,NA,NA,NA,NA,7.406054146985586e-5,NA,5.964971138250341e-6,2.6379541761545333e-5
sp|O14561|ACPM_HUMAN,6,63,76.42057330109273,100069509842515470,1309457722179697.2,5.162341529063824e-27,600417059055092900,82495836497320930,7.418745267823646e-26,Yes,6.234331970034201e-5,1.6112587205574513e-6,NA,1.7105567962083512e-8,8.454026367843426e-11,6.041954714319786e-10,NA,7.394303186858409e-6,1.5330958724746324e-11,1.5323631252783798e-11,1.5324519431203498e-11,1.7299943866344591e-7,1.5323853297388723e-11,1.5322298985154248e-11,1.5322298985154248e-11,1.6409583813992157e-7,6.853532186212874e-10,5.74946834586143e-9,NA,NA,NA
sp|O14576|DC1I1_HUMAN,6,63,18.24587262526454,3899011468489906,213692792258730.12,3.791230789558704e-12,23394068810939436,13462645912299998,9.434924753527799e-12,Yes,2.9787878051301675e-5,6.179964151531436e-8,1.2180579110898648e-6,1.0102838923331525e-5,2.961880740670608e-10,1.7239210059472043e-11,NA,NA,NA,NA,0.001661818956803618,NA,NA,NA,NA,NA,NA,0.0217544827337236,NA,0.004210895320259644,NA
sp|O14578|CTRO_HUMAN,6,63,23.372298427276665,614385870043570.4,26286925607904.73,2.5291107286223215e-14,3686315220261422.5,1656076313297998,7.530747023650706e-14,Yes,4.787787995206294e-4,NA,0.010331963938760347,0.004224208973417465,0.005157855977327319,0.006505512045293038,NA,4.05286582072506e-10,1.3729584136257245e-10,1.7250156858494847e-10,2.2723811721192533e-10,2.0674626855954337e-5,6.863759795083801e-6,8.746695107642033e-6,1.1623860657894447e-5,NA,NA,NA,NA,NA,NA
sp|O14579|COPE_HUMAN,6,63,3.386694886093677,30218752658238.08,8922785687698.416,0.005862444612597785,181312515949428.47,562135498325000.2,0.007123836029837959,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006360442409052314,NA,0.02565375606144249,NA
sp|O14594|NCAN_HUMAN,6,63,24.971496655304946,200101086949128450,8013179574746032,6.144955517199797e-15,1200606521694770700,504830313209e6,1.9193580447090386e-14,Yes,NA,NA,NA,0.00598101648181959,1.5598966562890837e-11,0.004676330357406,NA,NA,0.008166995466289295,1.5706436151674552e-11,0.006416380111157416,NA,0.03262991065149512,1.7530532581133684e-11,0.026322428035452483,NA,1.3220332606422858e-9,NA,7.914105529804871e-7,NA,1.0773057549373632e-6
sp|O14617|AP3D1_HUMAN,6,63,16.401043673410157,17307936584037944,1055294829322238,2.8374891148224795e-11,103847619504227660,66483574247300990,6.655597073158322e-11,Yes,NA,NA,NA,NA,NA,2.24232110657141e-9,NA,NA,NA,NA,2.528742770735448e-10,NA,NA,NA,5.450472850832e-9,NA,NA,2.9924686062443584e-9,NA,7.464132364964904e-6,2.0143211642009717e-6
sp|O14639|ABLM1_HUMAN,6,63,9.121316769621115,605685950310999.9,66403345658190.44,3.5301558019642035e-7,3634115701865999.5,4183410776465997.5,6.060463774432097e-7,Yes,4.983657211308223e-4,4.4520178597495796e-4,7.370467830913885e-5,0.0010903343901008666,5.175741841778603e-7,6.400532757133703e-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|O14653|GOSR2_HUMAN,6,63,4.339853966791069,3676260402285.697,847093111984.1251,9.994073139041758e-4,22057562413714.18,53366866054999.88,0.0012990173196860645,Yes,NA,NA,NA,NA,NA,NA,NA,0.003959934127096609,NA,NA,NA,0.010625005245408214,NA,NA,NA,0.036538861029074665,0.01625915612842599,6.762735073753134e-4,NA,NA,NA
sp|O14662|STX16_HUMAN,6,63,0.90959258690149,16224270622999.977,17836854495777.773,0.49395609724579426,97345623737999.86,1123721833233999.8,0.5075527404059671,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|O14672|ADA10_HUMAN,6,63,21.498348689004356,7611496013083948,354050263264031.94,1.4435883094468883e-13,45668976078503690,22305166585634012,4.01346395569203e-13,Yes,NA,NA,NA,0.04399803903145871,1.934113980084362e-10,NA,NA,NA,NA,5.371176836632685e-10,NA,NA,NA,9.486153529358887e-9,NA,NA,1.6341900777039342e-7,0.011127681140571721,3.6549867320379015e-5,1.0300980450517194e-4,1.547906247623132e-11
sp|O14734|ACOT8_HUMAN,6,63,55.49447093617289,240069293034142.75,4326003815952.387,2.7759606357510135e-23,1440415758204856.5,272538240405000.4,2.25989774096645e-22,Yes,2.9430570924737776e-4,2.6222413499144004e-5,1.2655001491168605e-9,NA,5.608463098527583e-5,2.829390063352477e-6,NA,0.0349228529325778,0.006221308829623351,1.5886292281663827e-11,1.5391798946495783e-11,NA,7.106698952322743e-4,1.540934047028486e-11,1.5353829319053602e-11,4.893948357675981e-8,1.5325407609623198e-11,1.5323187163573948e-11,1.7269866504632247e-6,7.720309558312266e-8,NA
sp|O14735|CDIPT_HUMAN,6,63,11.763646649219256,86002304128571.45,7310854082333.335,8.390616602159098e-9,516013824771428.75,460583807187000.1,1.618379169452363e-8,Yes,NA,NA,NA,NA,0.007952348350486305,9.740633798549503e-6,NA,0.001908464746522398,NA,NA,0.021704474255743178,0.011275456030056197,NA,NA,0.003974515402654699,0.0015067852350245658,1.0745614733020936e-5,5.592389218378457e-9,NA,0.026467418744368754,NA
sp|O14737|PDCD5_HUMAN,6,63,44.44237220492825,2071767105974903.8,46616933417095.23,8.286480848792753e-21,12430602635849422,2936866805276999.5,4.831412929172308e-20,Yes,NA,NA,NA,NA,NA,1.5329626457116774e-11,NA,NA,NA,NA,1.5329182367906924e-11,NA,NA,NA,1.532940441251185e-11,NA,NA,1.5329182367906924e-11,NA,1.5331846903166024e-11,1.533029259093155e-11
sp|O14744|ANM5_HUMAN,6,63,5.4421787792486525,14306612431285.713,2628839112349.206,1.383348614274934e-4,85839674587714.28,165616864077999.97,1.9234380308849142e-4,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004179980073026335,NA,NA,NA,NA,NA,NA,NA,NA,9.204723157230088e-5,0.0023897380993959105
sp|O14745|NHRF1_HUMAN,6,63,45.40615385418188,48641277219723830,1071248566349206.4,4.829166212494735e-21,291847663318343e3,6748865968e7,2.938782858140434e-20,Yes,NA,NA,NA,2.2055992425218385e-5,1.5324963520413348e-11,1.5543829556818878e-9,NA,NA,4.97678111132549e-4,1.5333623260005425e-11,4.794933305962701e-8,NA,6.458806037304976e-4,1.5334955527634975e-11,6.472562752435351e-8,NA,1.538202898387908e-11,1.941510693903581e-5,2.5365204381344597e-9,NA,3.495249612983642e-5
sp|O14773|TPP1_HUMAN,6,63,4.63105709701442,5379246554057142,1161559108723809.5,5.880432789803141e-4,32275479324342852,731782238496e5,7.768668437456804e-4,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.570802648514837e-4,NA,NA,NA,9.362283010806438e-4,NA,NA,0.03797158664204492,NA,NA,NA
sp|O14775|GNB5_HUMAN,6,63,4.016628475864204,944158316953904,235062396890158.53,0.0018114901624105588,5664949901723424,14808931004079988,0.00229415448371482,Yes,NA,NA,NA,NA,NA,0.04319762804874605,NA,NA,NA,NA,0.005942590855456897,NA,NA,NA,0.0032945375899999796,NA,NA,0.03060572229292524,NA,NA,NA
sp|O14787|TNPO2_HUMAN,6,63,34.68093549432851,1960356410682140.8,56525476684523.82,3.5532985813077195e-18,11762138464092844,3561105031125000.5,1.5362495702518263e-17,Yes,0.0014915085212592327,2.4077836226021887e-4,3.359251596335433e-6,2.091212673027698e-7,1.5507040096451874e-11,1.532762805567245e-11,NA,NA,NA,2.461835011957625e-6,8.720368871451001e-11,NA,NA,1.8592338278167198e-5,6.103323402228966e-10,NA,0.0011393814849942618,5.856137619275614e-8,0.010905273477225363,9.660780085907206e-7,NA
sp|O14807|RASM_HUMAN,6,63,9.996678976902448,381608643547618.75,38173541876190.49,9.765686508803507e-8,2289651861285712.5,2404933138200001,1.7583980237322078e-7,Yes,NA,NA,NA,NA,0.004637685607185582,NA,NA,NA,NA,NA,0.007228723782472302,NA,NA,NA,2.369783607248932e-4,NA,NA,2.9449477688681114e-6,NA,9.933764360847697e-5,1.1034091451644912e-7
sp|O14810|CPLX1_HUMAN,6,63,39.20709136134182,9807556034042952,250147503767984.2,1.8502522504564478e-19,58845336204257710,15759292737383004,9.269430668816999e-19,Yes,NA,NA,NA,NA,NA,1.5325185565018273e-11,NA,NA,NA,NA,1.5423107235790212e-11,NA,NA,NA,1.5359824523386578e-11,NA,NA,1.5350054560769877e-11,NA,1.5350942739189577e-11,1.5343837311831976e-11
sp|O14818|PSA7_HUMAN;sp|Q8TAA3|PSMA8_HUMAN,6,63,75.10897464748257,42429674101725560,564908179093983.6,8.300113388067219e-27,254578044610353380,35589215282920968,1.1393115282903031e-25,Yes,NA,NA,NA,0.042846187929059254,2.920652608651153e-11,1.5322076940549323e-11,NA,NA,NA,6.784571793261307e-9,1.5322076940549323e-11,NA,NA,1.546753380932131e-8,1.5322076940549323e-11,NA,9.185735356798119e-7,1.5322298985154248e-11,3.3274625333978847e-6,1.5322298985154248e-11,1.7136014829333135e-10
sp|O14827|RGRF2_HUMAN,6,63,8.344225627083922,106549770209952.31,12769282012714.285,1.1513918269647742e-6,639298621259713.9,804464766801000,1.898928007725848e-6,Yes,NA,NA,NA,NA,0.002099310987400238,2.0939264598784924e-5,NA,NA,NA,0.00583753701369405,6.881721581020184e-5,NA,NA,NA,0.001295075801126866,NA,0.026206863246858947,4.304587537689031e-4,NA,0.024812126690329173,NA
sp|O14828|SCAM3_HUMAN,6,63,6.602435568402585,94396712357476,14297256123063.484,1.8954440366148788e-5,566380274144856,900727135752999.5,2.8205902751959864e-5,Yes,NA,NA,NA,0.03521013278786145,5.800845775206787e-4,NA,NA,NA,NA,NA,NA,NA,NA,0.0013990557411056592,NA,NA,NA,NA,NA,0.007330762807022051,8.295235540056733e-5
sp|O14841|OPLA_HUMAN,6,63,0.785828231668212,142958129300000.1,181920327546031.8,0.5842913571964943,857748775800000.5,11460980635400004,0.5953781106452959,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|O14874|BCKD_HUMAN,6,63,14.461853296553953,53754162956333.195,3716962263000.0005,2.7190733034032334e-10,322524977737999.2,234168622569000.03,5.89871253133756e-10,Yes,0.018520714036782016,5.770110242988569e-4,NA,NA,NA,NA,NA,NA,3.239307929969737e-5,2.2035897365491053e-5,1.876542750178789e-5,0.02403002742694693,4.892426129776695e-7,3.2612426348332946e-7,2.7551500692002406e-7,0.0480677148932529,0.036714685182762996,0.032747851614340795,NA,NA,NA
sp|O14880|MGST3_HUMAN,6,63,24.5907639665059,598719699194033e3,24347340327023808,8.557591443259005e-15,3592318195164198400,1533882440602499800,2.6379443512402635e-14,Yes,NA,0.02675598691679082,NA,0.008144521421769024,2.9401681210761144e-4,6.520223530093183e-6,NA,NA,5.726582247178591e-6,1.1254822063211378e-7,1.8463143236502333e-9,NA,4.69763733468298e-8,8.578641130796427e-10,2.917477370800725e-11,0.001671564057659225,4.8500527818684525e-5,9.488557107806272e-7,NA,NA,NA
sp|O14907|TX1B3_HUMAN,6,63,1.4593279635329839,1782908013952.3809,1221732234634.921,0.20673336155680405,10697448083714.285,76969130782000.02,0.22018469719045833,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|O14910|LIN7A_HUMAN;sp|Q9HAP6|LIN7B_HUMAN,6,63,9.151506814927995,192251012705666.28,21007580127904.754,3.374385982388386e-7,1153506076233997.8,1323477548057999.5,5.812602978104023e-7,Yes,NA,NA,NA,0.012447243067886027,0.0016672773340108415,6.109318947067344e-6,NA,NA,0.009597201496242547,0.00124532588498516,4.3668211598957285e-6,NA,NA,NA,0.009576478395034616,NA,NA,0.03467992472659487,NA,NA,NA
sp|O14936|CSKP_HUMAN,6,63,22.32710106232164,634076970341903.9,28399431192253.97,6.603855762923321e-14,3804461822051423.5,1789164165112e3,1.8839144911750501e-13,Yes,4.87028045163429e-4,0.0019858577293944135,NA,NA,NA,5.693857109386746e-4,NA,0.017118941732920057,3.056967153081125e-6,3.6424869120921244e-8,2.6628810267936842e-11,NA,1.4946656101910705e-5,1.8956701797190334e-7,7.390632550396958e-11,NA,0.010839347778787145,9.824974234073913e-6,NA,0.0395937083422937,NA
sp|O14949|QCR8_HUMAN,6,63,45.73494526975695,8586715141900612,187749544494999.78,4.025144560514873e-21,51520290851403670,11828221303184986,2.4890843433810157e-20,Yes,1.6095393667869828e-6,9.305590575880984e-8,NA,0.002438349176610677,0.0012168388841122812,9.929719753076771e-4,NA,2.3160171831126952e-5,1.5528578423129602e-11,1.544153693799899e-11,1.5427548127888713e-11,1.4474255590757323e-6,1.5372481065867305e-11,1.5359824523386578e-11,1.5357604077337328e-11,2.252878877601061e-4,1.0580017849126655e-4,8.494746721232627e-5,NA,NA,NA
sp|O14950|ML12B_HUMAN;sp|P19105|ML12A_HUMAN,6,63,47.782940105229,19116860175414284,400077101436507.9,1.3247675375908555e-21,114701161052485710,25204857390499996,8.720674048528191e-21,Yes,6.3070492656303045e-6,3.4715189128897705e-6,3.741835083748146e-5,3.420763672323801e-11,6.47166098488583e-10,1.5322076940549323e-11,NA,NA,0.03389895609460536,NA,1.5425105637234537e-11,NA,NA,NA,1.5465739799935818e-11,0.008810862581298928,NA,1.5370704709027905e-11,NA,1.606299637746389e-8,4.872696690583211e-10
sp|O14964|HGS_HUMAN,6,63,1.0832377980048786,152461189278142.72,140745817362492.06,0.38217018602186426,914767135668856.4,8866986493837e3,0.39735833539841253,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|O14974|MYPT1_HUMAN,6,63,7.21940073929831,23568996280285.715,3264674885269.841,6.8563860660898755e-6,141413977681714.28,205674517771999.97,1.0562354176296482e-5,Yes,NA,NA,NA,0.002260739380349208,1.354654965953772e-4,1.010155856506767e-5,NA,NA,NA,NA,0.013466574447255408,NA,NA,NA,0.034589481457585114,NA,NA,NA,NA,NA,NA
sp|O14976|GAK_HUMAN,6,63,14.215710268349227,501196362174665.5,35256512176571.39,3.664547530151139e-10,3007178173047993,2221160267123997.5,7.849671091527386e-10,Yes,NA,NA,NA,NA,9.225890018615956e-8,NA,NA,NA,NA,5.778855278970596e-6,NA,NA,NA,8.072513352219701e-7,NA,NA,2.481418651334444e-6,NA,1.593616770153572e-4,0.00747475902632766,8.874512236189958e-11
sp|O14979|HNRDL_HUMAN,6,63,14.085412822655446,1487095490450951.8,105576990122650.72,4.2964213375456763e-10,8922572942705710,6651350377726995,9.120212007092452e-10,Yes,4.3169741115178795e-9,2.5736666464659663e-8,2.6561668198255006e-8,1.9333315337544121e-7,4.6920922591731085e-8,1.0011524239961211e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|O14980|XPO1_HUMAN,6,63,67.16137979056958,6960625920895233,103640305523809.44,1.73742888691761e-25,41763755525371400,6529339247999995,1.984429038378658e-24,Yes,2.227333617543792e-8,4.6996253144637734e-7,3.4553707333517814e-5,1.8007617619275607e-10,1.5339396419733475e-11,1.5322076940549323e-11,NA,NA,NA,3.0632491509152704e-4,1.5351386828399427e-11,NA,NA,1.8447362675755308e-5,1.5334511438425125e-11,0.04349694177529295,2.4270877041487893e-7,1.5323631252783798e-11,0.016202051055144828,1.5488610394243096e-11,1.0598397126582171e-7
sp|O14994|SYN3_HUMAN,6,63,11.162718165136152,8315137966495232,744902616323809.4,1.89505750946208e-8,49890827798971390,46928864828399990,3.567509862523632e-8,Yes,NA,NA,NA,NA,0.013655796824460276,3.293799043224688e-5,NA,0.049910733191417256,NA,3.174972396535747e-5,3.113590729686422e-8,NA,NA,0.01831317955386247,4.80404535111445e-5,NA,NA,0.002822955502136071,NA,0.0014710985481296568,NA
sp|O15020|SPTN2_HUMAN,6,63,41.481600287260186,92310057607670208,2225325372416272,4.622448806807852e-20,553860345646021250,140195498462225140,2.4910767249364146e-19,Yes,0.04075929490423014,4.458550403207973e-6,8.537830442634231e-10,8.314615662641245e-11,7.851586047991077e-11,1.5322298985154248e-11,NA,0.00016761448974600412,1.6472755292595842e-5,1.5404797929052805e-5,1.5357159988127478e-11,NA,NA,NA,1.3082268601749547e-10,NA,NA,6.493818881514457e-7,NA,7.438079348554005e-6,7.959745745078628e-6
sp|O15027|SC16A_HUMAN,6,63,6.52703137131656,52852017177571.38,8097405109746.035,2.150349417498647e-5,317112103065428.3,510136521914000.2,3.182891473386537e-5,Yes,NA,NA,NA,NA,NA,0.014646277185537127,NA,NA,NA,0.0035142311831825035,NA,NA,NA,NA,0.0352103446619656,NA,NA,0.03268515902630942,NA,0.001316118625334095,8.543286974194153e-6
sp|O15031|PLXB2_HUMAN,6,63,3.1602645392455933,71867659110142.86,22741026334238.098,0.008973705533564618,431205954660857.1,1432684659057000.2,0.010717328380117557,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02427092965183253,NA,0.020930176711607795,NA
sp|O15034|RIMB2_HUMAN,6,63,11.995708089977944,21707990901285.688,1809646478428.5696,6.157986952567808e-9,130247945407714.12,114007728140999.89,1.1998471076900102e-8,Yes,0.0023109740136255663,NA,NA,NA,NA,NA,NA,1.3073836327981425e-6,9.384669744649798e-7,9.384669744649798e-7,1.6689369030098433e-6,0.006235386481974858,0.004786440470104014,0.004786440470104014,0.007559127478973693,NA,NA,NA,NA,NA,NA
sp|O15061|SYNEM_HUMAN,6,63,3.7004812405536924,66138851178999.945,17873040526238.09,0.0032587726431034503,396833107073999.7,1126001553152999.8,0.004049529655852483,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009405028730921972,NA,NA,NA,0.047464104901486226,NA,NA,0.03569181823969214,NA,NA,NA,0.02737492376754358
sp|O15066|KIF3B_HUMAN,6,63,8.207794510770558,36657060586666.69,4466127963920.637,1.422906609647252e-6,219942363520000.12,281366061727000.12,2.3291535465937107e-6,Yes,NA,NA,NA,NA,0.006517658444282981,3.2961736294856436e-6,NA,NA,NA,NA,1.477486798823202e-4,NA,NA,NA,0.004105745839562802,NA,NA,7.297738094902417e-5,NA,0.001169590738716253,NA
sp|O15067|PUR4_HUMAN,6,63,96.8573305089576,11219206530128474,115832291383365.08,7.009078964741266e-30,67315239180770840,7297434357152e3,1.554694979063262e-28,Yes,NA,NA,NA,NA,NA,1.5322076940549323e-11,NA,NA,NA,NA,1.5322076940549323e-11,NA,NA,NA,1.5322076940549323e-11,NA,NA,1.5322076940549323e-11,NA,1.5322076940549323e-11,1.5322076940549323e-11
sp|O15068|MCF2L_HUMAN,6,63,7.997637862989514,39675718828333.17,4960929652984.113,1.9765256247315237e-6,238054312969999.03,312538568137999.1,3.1926886212681766e-6,Yes,NA,NA,NA,NA,NA,NA,NA,NA,0.003336517366593683,0.003336517366593683,0.003336517366593683,0.009588788396826975,1.940933552216917e-4,1.940933552216917e-4,1.940933552216917e-4,NA,NA,NA,NA,NA,NA
sp|O15069|NACAD_HUMAN,6,63,9.099078287773976,82747930560571.42,9094100297142.855,3.6496168361066954e-7,496487583363428.56,572928318719999.9,6.255026391558004e-7,Yes,NA,NA,NA,NA,5.760366197038458e-6,NA,NA,NA,NA,4.1148778134880715e-6,NA,NA,NA,5.243316549941035e-6,NA,NA,1.0321820303471618e-5,NA,2.5200714036444083e-5,NA,1.925522707202365e-5
sp|O15075|DCLK1_HUMAN,6,63,44.96296503358016,36469490577823800,811100659188888.25,6.183114964537804e-21,2.1881694346694278e+17,51099341528899960,3.667929245436089e-20,Yes,4.5099296774298026e-4,4.0834057357663767e-8,2.3081061173435558e-8,3.9682854224842856e-8,1.7303380950295377e-11,1.5322076940549323e-11,NA,NA,NA,1.2584553026728784e-4,1.536248905864568e-11,NA,NA,NA,7.931177936626455e-11,NA,NA,1.2849066255427033e-10,NA,8.116607386199348e-11,1.3482444692902718e-6
sp|O15079|SNPH_HUMAN,6,63,33.95758273149953,601629241648666.25,17717080936111.113,5.852075016744442e-18,3609775449891997.5,1116176098975000.2,2.4505063784206206e-17,Yes,NA,NA,NA,1.556954791182008e-5,4.635633321647958e-9,2.971390355988035e-9,NA,NA,1.5315641621604925e-7,5.4990789699616016e-11,4.0808800783054267e-11,0.010014179912492982,5.092592014754871e-9,1.6738388453063635e-11,1.6262546864709293e-11,0.004186287107774467,2.5247567546626826e-6,1.6380839540364178e-6,NA,NA,NA
sp|O15083|ERC2_HUMAN,6,63,34.775931190005764,460616839045667.44,13245276928142.873,3.3298737896732505e-18,2763701034274004.5,834452446473001,1.445779243998556e-17,Yes,2.557435973327138e-6,NA,0.021168509931718593,5.354228360103797e-4,0.0016644125253669761,5.354228360103797e-4,0.03830532263414688,1.9165224962591765e-11,1.541422545159321e-11,1.5530354779969002e-11,1.541422545159321e-11,1.0990437497859773e-6,1.1091096374649112e-8,4.212374926648721e-8,1.1091096374649112e-8,NA,NA,NA,NA,NA,NA
sp|O15118|NPC1_HUMAN,6,63,17.25354862607414,2138000096420141.2,123916542779444.47,1.102045683057713e-11,12828000578520848,7806742195105002,2.66247974415127e-11,Yes,NA,NA,0.006568912356251233,2.976899981587122e-4,9.406258127953038e-8,NA,NA,0.018134385956573906,9.730845374714692e-4,3.6407996562015654e-7,NA,0.019338768728952904,0.0010504570154302728,3.9798469819718463e-7,NA,NA,NA,2.0976571384612175e-4,NA,6.639941615982359e-6,1.5506479433824438e-9
sp|O15126|SCAM1_HUMAN,6,63,3.102763100048042,803909709642857100,2.5909477575984118e+17,0.01000006878971994,4823458257857143e3,16322970872869994e3,0.01189670056950359,Yes,NA,NA,NA,NA,NA,0.020082152276926557,NA,NA,NA,NA,NA,NA,NA,NA,0.04338399353861555,NA,NA,NA,NA,NA,NA
sp|O15127|SCAM2_HUMAN,6,63,3.610515041570009,25442052500952.363,7046654620746.034,0.003854781396471092,152652315005714.2,443939241107000.1,0.004761697277884589,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|O15144|ARPC2_HUMAN,6,63,13.238181021266984,1971807006895236.2,148948484971428.56,1.232263561061484e-9,11830842041371418,93837545532e5,2.5349185217803783e-9,Yes,NA,NA,NA,3.30791968261579e-8,NA,NA,NA,NA,2.1194542787483783e-9,NA,NA,NA,2.4171495964897538e-5,NA,NA,9.644988791446263e-5,NA,NA,9.51957918049473e-8,2.1697034543166627e-4,NA
sp|O15145|ARPC3_HUMAN,6,63,6.010988782511607,1384496493328570.8,230327578942857.12,5.1569044762217947e-05,8306978959971425,14510637473399998,7.393575925861785e-5,Yes,NA,NA,NA,NA,NA,0.04240342484911286,NA,NA,NA,NA,0.010997591777661353,NA,NA,NA,0.0016559181923896382,NA,NA,0.002525657820145022,NA,7.516970624954489e-6,0.005718161505821939
sp|O15173|PGRC2_HUMAN,6,63,2.570034645398093,1074790574590474.1,418200811617460.25,0.027282463813481463,6448743447542845,26346651131899996,0.031383548189803365,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028357363309918227,NA,NA,NA
sp|O15212|PFD6_HUMAN,6,63,19.742433289105534,343368651294618.9,17392417959142.857,8.08549964422889e-13,2060211907767713.2,1095722331426e3,2.124439005234732e-12,Yes,NA,NA,NA,NA,NA,2.79171907813236e-10,NA,NA,NA,NA,2.1071244749037987e-10,NA,NA,NA,2.3568691442932277e-10,NA,NA,2.19229578934943e-9,NA,1.1786183140571893e-10,9.015466151396367e-11
