Protein.IDs,LFQ_A1,LFQ_A2,LFQ_A3,LFQ_A4,LFQ_A5,LFQ_A6,LFQ_A7,LFQ_B1,LFQ_B2,LFQ_B3,LFQ_B4,LFQ_B5,LFQ_B6,LFQ_B7,LFQ_C1,LFQ_C2,LFQ_C3,LFQ_C4,LFQ_C5,LFQ_C6,LFQ_C7,LFQ_D1,LFQ_D2,LFQ_D3,LFQ_D4,LFQ_D5,LFQ_D6,LFQ_D7,LFQ_E1,LFQ_E2,LFQ_E3,LFQ_E4,LFQ_E5,LFQ_E6,LFQ_E7,LFQ_F1,LFQ_F2,LFQ_F3,LFQ_F4,LFQ_F5,LFQ_F6,LFQ_F7,LFQ_G1,LFQ_G2,LFQ_G3,LFQ_G4,LFQ_G5,LFQ_G6,LFQ_G7,LFQ_H1,LFQ_H2,LFQ_H3,LFQ_H4,LFQ_H5,LFQ_H6,LFQ_H7,LFQ_I1,LFQ_I2,LFQ_I3,LFQ_I4,LFQ_I5,LFQ_I6,LFQ_I7,LFQ_J1,LFQ_J2,LFQ_J3,LFQ_J4,LFQ_J5,LFQ_J6,LFQ_J7
sp|Q9UM19|HPCL4_HUMAN,24641000,38633000,32457000,28475000,20733000,25255000,79840000,57321000,52345000,54387000,49484000,49022000,47035000,80681000,29231000,45213000,42171000,61797000,57094000,42700000,116710000,23000000,28003000,33314000,36129000,29799000,36250000,80114000,27943000,40305000,33413000,54323000,31994000,30736000,70411000,31557000,43340000,27149000,23075000,18035000,13425000,42355000,44620000,59021000,55391000,42606000,45972000,33365000,96325000,55291000,62654000,59625000,44551000,36716000,29003000,40370000,22538000,33434000,39607000,42672000,28094000,38474000,102180000,17876000,33288000,24429000,27310000,19119000,17651000,64027000
sp|Q9UM22|EPDR1_HUMAN,0,0,0,19000000,24795000,0,0,0,6483700,6537100,0,14822000,0,0,0,11398000,0,14489000,0,0,0,0,0,0,16445000,23446000,0,0,0,0,0,10024000,15757000,0,0,0,11536000,0,17964000,28341000,27542000,0,0,11738000,12174000,24396000,21888000,21110000,0,3919200,0,0,11387000,0,11397000,0,0,0,4518700,0,10519000,19687000,0,0,7540300,8241100,0,29577000,0,0
sp|Q9UM54|MYO6_HUMAN,11386000,9205900,10233000,9180700,0,22801000,8030600,19215000,18499000,19801000,0,17324000,15598000,0,17545000,18092000,12025000,16645000,18385000,23790000,0,27409000,26389000,22336000,32496000,33491000,34460000,12401000,0,21155000,40406000,17986000,17476000,21188000,17485000,0,16976000,22891000,16485000,0,0,13443000,13459000,0,8060300,17468000,20864000,27090000,14782000,26935000,14362000,23393000,22384000,22738000,21686000,0,20115000,0,0,0,0,14537000,0,0,0,0,31738000,11018000,19931000,9921900
sp|Q9UMF0|ICAM5_HUMAN,74646000,109300000,102370000,89839000,85390000,89617000,52763000,58249000,106470000,75938000,68743000,77959000,123910000,151210000,114550000,148930000,145100000,198090000,187450000,184170000,67415000,58648000,63218000,66875000,46028000,50369000,55611000,47158000,50803000,82430000,82783000,67050000,79508000,111580000,58992000,40751000,50595000,42977000,30268000,30175000,47748000,39611000,110980000,133220000,115090000,118470000,108750000,121620000,106280000,41261000,49548000,51764000,44771000,48745000,73205000,85144000,73114000,91400000,85453000,92965000,115270000,110950000,93965000,50039000,72200000,69286000,78078000,79848000,65047000,43943000
sp|Q9UMS0|NFU1_HUMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6427400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sp|Q9UMS4|PRP19_HUMAN,71587000,0,4815500,12049000,0,18757000,15894000,41799000,0,12176000,14568000,13447000,13023000,0,75281000,11336000,14237000,11040000,13803000,12629000,12485000,10159000,0,0,0,0,11789000,10492000,0,0,0,10452000,15037000,15511000,11502000,21885000,11244000,10784000,0,12029000,13234000,0,23952000,7641600,11679000,13127000,11144000,11853000,12935000,15606000,14247000,12574000,23691000,18080000,14566000,12107000,48205000,0,0,8752300,20168000,11725000,9568600,59867000,0,0,6974800,8194800,11320000,10665000
sp|Q9UMX0|UBQL1_HUMAN,0,0,0,6327300,0,0,15574000,9656200,7685100,0,5700900,0,0,0,11470000,10673000,11503000,7339300,0,0,17667000,14220000,6569400,7911000,8450900,0,0,7934500,21377000,0,3041100,0,6743300,0,9428400,12938000,10906000,7039900,2663400,3959600,0,10523000,11224000,9742200,10002000,7328100,8485300,7482200,7173000,8302200,7631300,3304800,3065700,0,0,0,10068000,8551600,8145900,9294600,0,7718300,12368000,6081300,7396400,8416800,7680500,3913000,0,22344000
sp|Q9UMX5|NENF_HUMAN,0,0,0,0,12731000,0,0,0,0,0,15827000,13135000,0,0,0,0,12242000,0,0,0,0,0,0,16466000,0,14511000,0,0,0,14405000,24493000,12633000,0,0,0,0,0,0,0,0,0,0,0,0,0,12965000,0,0,0,9593400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15246000,0,0,0
sp|Q9UMY4|SNX12_HUMAN,9737800,9850400,9196600,14894000,16730000,10609000,23445000,21653000,11888000,15413000,17951000,15350000,8013600,5524600,7921100,9061000,8187800,9175100,14616000,9191500,28041000,18598000,16547000,11960000,10543000,15365000,7683100,4142500,12324000,9487800,7375000,12875000,10846000,9998300,13222000,19014000,12923000,12639000,10179000,10566000,13415000,0,4132100,18581000,2627700,11137000,16874000,16157000,12071000,14376000,11154000,21840000,6142500,9361900,9470300,0,14702000,0,4193200,15509000,18605000,9109000,0,0,2742100,7429400,7856300,15251000,9805100,23421000
sp|Q9UN36|NDRG2_HUMAN,480850000,579510000,625480000,1383100000,2301000000,1329800000,348570000,379570000,528900000,542090000,965250000,1570400000,1431500000,453760000,540020000,598890000,701030000,1336700000,1913300000,1908600000,569480000,363080000,524860000,611010000,1164100000,2030900000,2433700000,503240000,376490000,543430000,704050000,1121800000,1437100000,1221400000,355950000,459350000,767160000,802850000,1314200000,1990200000,1101000000,596650000,394570000,487730000,549470000,1036900000,1697300000,1331500000,411820000,305450000,443780000,526530000,784110000,1000200000,1028300000,467370000,505070000,563850000,610450000,995160000,865100000,1839400000,612370000,427700000,615220000,666410000,1528600000,1965100000,1546400000,408980000
sp|Q9UN37|VPS4A_HUMAN;sp|Q6PIW4|FIGL1_HUMAN,16555000,13886000,14537000,15083000,13517000,11214000,0,19026000,14318000,13557000,16577000,13600000,9753900,0,17724000,19685000,12073000,7214600,0,9671600,0,14003000,14125000,14525000,15787000,12187000,10702000,0,19408000,12324000,31434000,14371000,16090000,13371000,0,26838000,11668000,12707000,10559000,9415000,7949700,0,15435000,14945000,15017000,11733000,9587100,9300900,0,13659000,10128000,11911000,12707000,8856900,10281000,0,14532000,11187000,12107000,12958000,10576000,7410400,0,34171000,12181000,10422000,18394000,19040000,12224000,0
sp|Q9UN86|G3BP2_HUMAN,34951000,21139000,24992000,41829000,25379000,32329000,0,24394000,14062000,22023000,30279000,33589000,36180000,0,28220000,13052000,24069000,30171000,34408000,36235000,0,5991900,16176000,29409000,22346000,22466000,16386000,6704200,23383000,27363000,26387000,44177000,37600000,30273000,0,28160000,19731000,20788000,35170000,21777000,13725000,10286000,26530000,20968000,20581000,61263000,84541000,50885000,0,23400000,10007000,6306400,20558000,15002000,11004000,10056000,16220000,14204000,23890000,36553000,40744000,25301000,0,21717000,16016000,19769000,37852000,60106000,41226000,0
sp|Q9UNA1|RHG26_HUMAN,10427000,8471600,9532200,11152000,12190000,10561000,7004000,9317700,11899000,9592800,12442000,11054000,0,0,0,9204600,5725900,0,0,0,7577300,12877000,10023000,0,0,7234600,0,0,0,0,9644700,8192500,0,8410000,0,12101000,8278100,8720000,7189600,8073900,0,0,10046000,10576000,11156000,0,12740000,8729400,0,9231100,8856600,0,0,6726000,0,0,7601400,9754900,7227100,9509500,0,0,0,10266000,0,10862000,9537600,10505000,10720000,9472300
sp|Q9UNE7|CHIP_HUMAN,15537000,15130000,11199000,13913000,19214000,13461000,7575300,16265000,14364000,9518200,12372000,14275000,9461400,0,10223000,14083000,10284000,12809000,12088000,12602000,5849700,13275000,9581900,10027000,15886000,15354000,8383600,0,11542000,9178400,15006000,11987000,14462000,13046000,0,10897000,10370000,8730400,8156400,7266200,6267000,0,11206000,12370000,11344000,11771000,13480000,9317700,0,12386000,8690700,8264800,8158200,8872600,10331000,0,11199000,9067600,9535400,5841200,11068000,5558900,0,7606300,5147000,6281100,9262900,12845000,10314000,4519800
sp|Q9UNF0|PACN2_HUMAN,9720000,8240300,12288000,9978900,18091000,29318000,13494000,9535200,8240500,7479800,10937000,20856000,43631000,23654000,5857700,5510700,5166600,6661500,9557800,17761000,13237000,7714600,15818000,11682000,15652000,16204000,23099000,8771100,0,7241800,5815800,15959000,21645000,35817000,30010000,10629000,18407000,11172000,10928000,13997000,30684000,11967000,5421700,6437000,6688000,9623600,9320300,21288000,21643000,6126500,8157900,8607300,19629000,35874000,68890000,11144000,7340900,6380100,7793000,6100100,12981000,23181000,27143000,13474000,9431900,9212700,12144000,20945000,23650000,19026000
sp|Q9UNH7|SNX6_HUMAN,12186000,8772300,16030000,8888400,21546000,28800000,13069000,12967000,14293000,14866000,11893000,17284000,16338000,0,10284000,14933000,15900000,12352000,24187000,23395000,15036000,18812000,28650000,25708000,36002000,31470000,22823000,0,22326000,29913000,26385000,14934000,30503000,24855000,9048500,26252000,20104000,17458000,17219000,27893000,20756000,0,16942000,19763000,12799000,17079000,22348000,33575000,11846000,24158000,18644000,18976000,28114000,34740000,33674000,0,17637000,19606000,26174000,15727000,19328000,20971000,0,13628000,16892000,14721000,23386000,33281000,28640000,16655000
sp|Q9UNK0|STX8_HUMAN,0,0,0,6860200,0,0,0,0,0,0,8739900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6986900,0,0,0,0,0,0,0,6144700,9600000,0,0,0,0,8065300,0,7171000,0,0,0,5962000,0,6586000,0,0,0,0,0,0,7205500,0,0,0,0,0,7114000,0,0,0
sp|Q9UNM6|PSD13_HUMAN,65423000,33832000,33058000,39538000,42351000,53933000,17109000,47757000,36747000,36119000,37443000,32954000,41047000,17031000,45658000,37764000,34166000,40442000,25176000,42529000,35156000,51932000,34271000,40605000,37761000,40672000,49916000,14623000,46395000,39746000,28282000,45357000,35405000,53500000,18413000,56185000,39053000,37796000,40839000,40362000,40614000,11803000,51457000,33412000,25931000,42690000,35982000,47250000,17383000,54133000,36188000,47743000,47890000,35335000,45397000,8534500,51014000,37936000,37065000,44573000,47433000,38144000,15123000,54876000,31265000,29503000,39658000,27769000,55678000,35677000
sp|Q9UNN5|FAF1_HUMAN,5304000,8989900,3969700,5084600,0,0,4689900,12466000,6403700,9394300,5726600,3539300,3051000,0,6474200,9314100,4186600,4737100,0,3357100,4558600,0,0,0,0,3638700,0,0,0,0,0,0,2883600,3221900,0,0,0,0,0,0,2503200,2536100,0,1968400,0,4574300,0,0,0,5461800,1499100,4746900,3950500,0,2979800,0,0,5381800,0,0,0,0,0,5868600,0,4216100,3758800,0,0,0
sp|Q9UNS2|CSN3_HUMAN,40022000,39905000,35972000,49642000,37678000,49786000,85158000,90986000,67970000,51743000,56491000,58150000,39774000,36466000,25205000,31970000,28079000,44603000,35537000,34525000,109120000,90657000,51129000,56987000,50452000,52443000,46943000,39204000,67359000,44789000,44988000,36331000,39295000,34552000,38558000,68461000,50839000,43516000,51227000,40452000,46957000,25152000,38809000,44722000,39623000,40456000,39229000,32122000,66904000,56562000,48487000,54020000,48422000,39732000,26849000,42271000,64544000,41621000,38631000,45902000,47745000,38219000,41382000,41186000,31100000,30415000,33332000,34017000,35708000,91786000
sp|Q9UNW9|NOVA2_HUMAN,39688000,15041000,10905000,18880000,19176000,23891000,6973600,22888000,10620000,12125000,16952000,20574000,19915000,9876100,27289000,7748600,11841000,12677000,14821000,24980000,8392400,22184000,12909000,12779000,16548000,14690000,14461000,6578700,19897000,7494700,8373500,8943800,14192000,14977000,0,29620000,13965000,14654000,17439000,10234000,10664000,0,26885000,8880800,17438000,18698000,19237000,26771000,4999900,21674000,5752900,7960000,8700200,11116000,6042400,6693200,27364000,11061000,12614000,20032000,13251000,17408000,2944100,32998000,5749100,8133300,13627000,17341000,19207000,7915900
sp|Q9UNX3|RL26L_HUMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sp|Q9UNZ2|NSF1C_HUMAN,16815000,24384000,22045000,19133000,39348000,23040000,63493000,52920000,41009000,38240000,32005000,36360000,24728000,74973000,24476000,28620000,22951000,25837000,29150000,20415000,61880000,43311000,34335000,42754000,36875000,34902000,29497000,26207000,40032000,30347000,35913000,20271000,19622000,24159000,46798000,35972000,32458000,24136000,28042000,27068000,17146000,26351000,27678000,28681000,24835000,24352000,21201000,23276000,29041000,30907000,28924000,22095000,20280000,22351000,23116000,40937000,36346000,37004000,33690000,37587000,22200000,14744000,19353000,12617000,17166000,17613000,24657000,23532000,14500000,50340000
sp|Q9UP83|COG5_HUMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833180,0
sp|Q9UPA5|BSN_HUMAN,218780000,400930000,339480000,134480000,73741000,47811000,86091000,223730000,273850000,239780000,73927000,29668000,32292000,137530000,171160000,425740000,317940000,101720000,62125000,21414000,20689000,63706000,177410000,128950000,20339000,5356600,6886600,19046000,89640000,225060000,120330000,34811000,20024000,12363000,24346000,121570000,234500000,109920000,25060000,3118900,19449000,78706000,194550000,379680000,278720000,80571000,38273000,32241000,158450000,108090000,157390000,94945000,28949000,9494900,3784300,60015000,179280000,348740000,266920000,78244000,41747000,2033500,122790000,124560000,278790000,185200000,59244000,22382000,22807000,56405000
sp|Q9UPN3|MACF1_HUMAN,98112000,67054000,63198000,68050000,75918000,63549000,72805000,70004000,58423000,66357000,66310000,74603000,48616000,23811000,122880000,80831000,79825000,75446000,58447000,54273000,39382000,85458000,78117000,69853000,90284000,65530000,66392000,0,110690000,87880000,68511000,89571000,82843000,56208000,14678000,108600000,103320000,93600000,101750000,86387000,69085000,17959000,111900000,79419000,72573000,80601000,95908000,77849000,35378000,103090000,97225000,92601000,93280000,84666000,62886000,27996000,86606000,80276000,81026000,92420000,41619000,50219000,24873000,98991000,82126000,70277000,65437000,51315000,41814000,38421000
sp|Q9UPP2|IQEC3_HUMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901400,0,0,0
sp|Q9UPP5|K1107_HUMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4236500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sp|Q9UPQ0|LIMC1_HUMAN,20950000,11531000,12250000,12157000,6781600,3408100,5804600,12201000,12584000,15523000,8045200,7631600,3536000,3493400,14184000,13597000,16051000,10434000,9781100,5181400,3880800,27773000,23344000,23180000,26665000,10881000,7125400,4411000,33240000,28191000,23106000,26827000,12940000,4736400,0,16364000,9996500,15744000,14959000,5433700,2682500,0,19767000,12964000,13440000,9042100,5601700,4855100,5146400,11679000,13167000,13702000,15053000,9004700,3855800,1578200,19161000,17608000,19884000,15660000,3412600,5051600,0,19649000,16244000,16909000,14876000,7465800,3506100,3546200
sp|Q9UPQ3|AGAP1_HUMAN;sp|Q8TF27|AGA11_HUMAN;sp|A6NIR3|AGAP5_HUMAN,13850000,14347000,10953000,12759000,11167000,12826000,4822300,13754000,9543200,11625000,10098000,8197100,0,0,15211000,15861000,17101000,15116000,13637000,11176000,0,17431000,12469000,14577000,11145000,8579900,7158200,0,17186000,13116000,9616600,10457000,0,0,5259500,20783000,15220000,13090000,8511400,0,5285500,0,18675000,14272000,13221000,12675000,12686000,8139900,0,17240000,15234000,15604000,10760000,8585900,0,0,15991000,15017000,12588000,10438000,6308700,9469500,0,19429000,10325000,13399000,9426800,7690800,9586000,5172700
sp|Q9UPQ8|DOLK_HUMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127400,0
sp|Q9UPR0|PLCL2_HUMAN,9012200,6083200,8106200,7669400,6890900,4518600,0,8737500,8080700,7048700,5143800,3131400,0,0,5707700,5997700,7057000,6239800,5877900,4845000,3827600,6117100,4751300,3492400,0,4345300,0,0,7332000,0,0,4535000,4068100,0,0,6354100,5929200,4671400,3565500,0,2018000,0,11615000,10979000,9487500,8079900,6103300,4286300,0,3585700,4249500,3872700,3120400,0,0,0,5738000,6781900,6772600,8592700,0,0,0,4670200,0,5232500,6029100,4073500,3136500,0
sp|Q9UPR5|NAC2_HUMAN,120350000,185520000,146300000,240600000,287490000,142860000,11923000,144700000,133600000,127970000,162910000,160060000,144250000,4202400,111770000,175210000,153680000,198850000,215150000,164930000,1934500,77447000,131410000,113500000,138490000,113190000,98949000,4393900,100560000,123810000,106100000,121000000,128970000,100880000,0,98924000,154660000,99197000,88389000,97353000,76060000,0,128930000,214540000,178960000,183270000,237780000,163530000,0,189770000,147240000,116070000,96109000,74471000,77092000,0,129560000,152310000,173060000,179580000,134880000,148710000,0,86519000,127990000,108100000,125720000,155800000,113260000,0
sp|Q9UPT5|EXOC7_HUMAN,18581000,0,0,13345000,0,0,0,21524000,18516000,0,26020000,13127000,0,0,20098000,19449000,15646000,0,0,16445000,0,15879000,16641000,27065000,28048000,0,0,0,25738000,18018000,16117000,15193000,18682000,0,0,0,16498000,16212000,19518000,0,11804000,0,16355000,18853000,14340000,16594000,19580000,17890000,0,15525000,17119000,16714000,29105000,23900000,23619000,0,19034000,26270000,21394000,21790000,11089000,11361000,0,15260000,19506000,19057000,21667000,0,11177000,0
sp|Q9UPT6|JIP3_HUMAN,7227000,10025000,9436100,10424000,7132800,2141400,0,10387000,15343000,8860300,8622600,8519700,0,0,9778600,9132900,8864100,13046000,8262900,6810300,5085600,10755000,7451600,12536000,10809000,8659200,5760400,0,9379100,6568200,10758000,9901500,7900000,0,0,8953900,9348500,8891300,7694700,7132200,8251500,0,8086800,8675800,9187900,9508900,7464000,5092900,0,7610400,10147000,10659000,7850800,5301800,0,0,11680000,12198000,9536900,10775000,10748000,6299500,0,8682800,7558300,7017900,12531000,7820900,8372300,10349000
sp|Q9UPT9|UBP22_HUMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145750,0
sp|Q9UPU5|UBP24_HUMAN,2855500,1925900,1799800,1166000,0,0,1238100,2729100,1067000,1574700,1768200,2453500,0,0,2594900,2625000,2960400,1851200,1782900,0,0,3942900,2341400,2164200,1696900,1959700,0,0,2084700,0,1924300,2841900,0,0,0,3291900,1788400,2518300,2950100,1557300,0,0,4186500,2501700,2369600,1982000,2871100,2507200,0,2818300,3294800,2355700,3924100,1963500,1717700,0,2523400,2254300,3277900,2129400,0,895460,0,2179300,2655700,2142100,2760700,1649200,842440,0
sp|Q9UPV7|PHF24_HUMAN,95033000,121020000,131930000,102740000,101080000,57976000,0,87664000,82607000,84220000,72308000,57511000,26787000,0,78519000,96663000,90511000,93742000,67699000,37886000,0,56061000,66850000,67974000,51962000,43870000,18215000,0,79607000,93399000,49942000,81031000,61599000,23881000,1549300,64892000,80595000,70531000,58472000,31179000,21518000,4463600,121830000,164930000,140520000,102560000,131630000,67034000,0,85703000,94002000,63440000,62105000,51267000,12271000,0,86892000,119370000,127490000,95827000,95644000,26534000,0,84933000,75722000,94777000,67886000,59539000,34950000,3734800
sp|Q9UPW8|UN13A_HUMAN;sp|O14795|UN13B_HUMAN,21864000,24534000,13150000,8169200,0,0,0,13055000,23073000,16446000,0,0,0,0,11622000,32150000,49767000,12621000,9713800,0,0,9923400,12858000,12606000,6080800,0,0,0,17514000,39352000,11534000,10951000,0,0,0,9173500,27774000,18143000,5849300,0,0,0,38531000,41780000,31724000,11053000,10576000,0,0,10750000,21190000,9152500,9401500,5561700,0,0,18003000,33445000,40693000,12832000,0,0,0,10181000,39942000,30472000,11979000,5505500,0,0
sp|Q9UPX0|TUTLB_HUMAN,24104000,48207000,52388000,15933000,0,0,0,12179000,39134000,20751000,5427200,0,0,0,10726000,33184000,21528000,0,0,0,0,13787000,20799000,8387300,0,0,0,0,8401700,13956000,9631800,0,0,0,0,13227000,36861000,23208000,0,0,0,0,13809000,34166000,23471000,0,0,0,0,6460500,13404000,4566700,0,0,0,0,28428000,34782000,30225000,8188100,5490600,0,0,18757000,31960000,23187000,7085600,0,0,0
sp|Q9UPX8|SHAN2_HUMAN,8176400,9776500,7129400,0,0,0,0,0,0,0,0,0,0,0,0,10558000,0,0,0,0,0,3193100,0,0,0,0,0,0,9255200,0,0,0,0,0,0,0,8862200,5642000,0,0,0,0,0,9103200,0,4888300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sp|Q9UPY5|XCT_HUMAN,0,0,0,10169000,7260500,10326000,0,0,0,5670200,14193000,19793000,11620000,0,0,0,0,12551000,18141000,19110000,0,0,4583500,4131900,8883400,20648000,20290000,0,0,0,0,8342500,12846000,0,0,0,7780200,5503800,14741000,22465000,19022000,0,0,0,5062400,7596200,9620500,12960000,0,5445500,8638400,5869900,15449000,19130000,15603000,0,5862400,0,0,0,9457000,14432000,0,0,0,0,9665400,11693000,11485000,0
sp|Q9UPY6|WASF3_HUMAN,24565000,17131000,18355000,19906000,25079000,22584000,6402300,16509000,13519000,18019000,13642000,18005000,31859000,3677100,15834000,14214000,19707000,21968000,29067000,50392000,8469600,17313000,13941000,18642000,21894000,20359000,25112000,4598700,26551000,25833000,16213000,18253000,21708000,19430000,2423900,12122000,15660000,19307000,14356000,14583000,11105000,6497100,22815000,12855000,13564000,20298000,25741000,38324000,5611200,16476000,17570000,18378000,22638000,26361000,33196000,3549300,16947000,17891000,17393000,20218000,7239700,23050000,6848300,20348000,13140000,12028000,18781000,16513000,24828000,10193000
sp|Q9UPY8|MARE3_HUMAN,150100000,163770000,137150000,134520000,172890000,118530000,239370000,230580000,189290000,155730000,149420000,141670000,121390000,104910000,134150000,135010000,149690000,120140000,126690000,112690000,248890000,230640000,185110000,195600000,175090000,159460000,105300000,67281000,182940000,152160000,121650000,170000000,160660000,118440000,236150000,249310000,190630000,170910000,161450000,142520000,126960000,47391000,191690000,177290000,173380000,150760000,169360000,125550000,219870000,187930000,172390000,150630000,118160000,87111000,74791000,100950000,256500000,225000000,203070000,202140000,171920000,109510000,146150000,179980000,152170000,140350000,140460000,120310000,100660000,279440000
sp|Q9UQ03|COR2B_HUMAN,138380000,155410000,101370000,90982000,118540000,249900000,116170000,159610000,190380000,145230000,137290000,157480000,98897000,0,111800000,144490000,129060000,100100000,98067000,161140000,159860000,148480000,149610000,163870000,140770000,172440000,115090000,15676000,136800000,167320000,127090000,160930000,154100000,161050000,69431000,134720000,127700000,122460000,129420000,113480000,72500000,5093100,134950000,149120000,124630000,103700000,125910000,125230000,41791000,156100000,122850000,173720000,137150000,125430000,124060000,20217000,144080000,133270000,121760000,111850000,91339000,87024000,24137000,106660000,97363000,101190000,92902000,70467000,111350000,114880000
sp|Q9UQ13|SHOC2_HUMAN,0,0,0,0,0,0,0,7202500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5357600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7801000,0,0,0,0
sp|Q9UQ16|DYN3_HUMAN,496040000,412860000,429970000,452560000,346140000,186700000,5427900,492300000,473080000,400740000,434040000,263040000,140690000,0,476640000,386360000,391530000,520330000,300270000,157350000,5050300,477470000,373730000,401350000,459220000,320980000,204280000,0,423190000,365130000,410350000,405080000,249200000,143890000,4579700,354410000,350250000,299280000,239920000,217010000,137880000,0,395230000,407280000,380010000,382590000,270200000,150270000,4996100,325250000,344490000,312100000,249130000,148330000,90471000,0,399610000,387250000,443830000,380230000,236580000,122160000,0,464010000,306840000,287970000,365230000,319680000,265520000,20177000
